country,year,parity,mean_age_at_birth,n
Tanzania,2004,15,42.08319914647743,2
Tanzania,2004,16,41.666666666666664,1
Tanzania,2010,1,19.45952773055229,7326
Tanzania,2010,2,22.277556001140574,6085
Tanzania,2010,3,24.989109345104527,4802
Tanzania,2010,4,27.56092592708394,3693
Tanzania,2010,5,29.876874332711573,2702
Tanzania,2010,6,32.00549956664056,1938
Tanzania,2010,7,33.966063672614325,1353
Tanzania,2010,8,35.64826013571171,870
Tanzania,2010,9,37.31718645241283,540
Tanzania,2010,10,38.463720992566905,287
Tanzania,2010,11,39.81038870971596,125
Tanzania,2010,12,39.96723689024637,41
Tanzania,2010,13,40.164887879787585,10
Tanzania,2010,14,40.67663186196604,3
Tanzania,2010,15,41.78582556611502,2
Tanzania,2015,1,19.74363913770959,9721
Tanzania,2015,2,22.68101739108199,7720
Tanzania,2015,3,25.41515303372359,5955
Tanzania,2015,4,27.81375877097883,4515
Tanzania,2015,5,30.087173056797358,3306
Tanzania,2015,6,32.225434912663715,2310
Tanzania,2015,7,34.14303745842895,1519
Tanzania,2015,8,35.81985318510182,964
Tanzania,2015,9,37.2896116570544,574
Tanzania,2015,10,38.50782509382035,322
Tanzania,2015,11,39.600129335183254,159
Tanzania,2015,12,40.162666387838435,69
Tanzania,2015,13,40.833984503626034,26
Tanzania,2015,14,37.88497391925298,5
Tanzania,2015,15,36.07214449915664,2
Tanzania,2015,16,38.166666666666664,1
Tanzania,2015,17,40.666666666666664,1
Tanzania,2022,1,19.93028475444199,11116
Tanzania,2022,2,23.03486202231104,8933
Tanzania,2022,3,25.97996178687416,6753
Tanzania,2022,4,28.498770572178817,4816
Tanzania,2022,5,30.631375339816017,3314
Tanzania,2022,6,32.48901389428488,2238
Tanzania,2022,7,34.27930415751608,1421
Tanzania,2022,8,35.83488026942634,858
Tanzania,2022,9,37.102582515064064,481
Tanzania,2022,10,38.608404277116236,270
Tanzania,2022,11,39.49220567222073,122
Tanzania,2022,12,39.628825762751845,41
Tanzania,2022,13,40.74929651194328,17
Tanzania,2022,14,41.943816909666594,7
Tanzania,2022,15,44.755846164820625,5
Tanzania,2022,16,45.083333333333336,1
Tanzania,2022,17,46.75,1
Burkina Faso,1993,1,19.081212694079625,4778
Burkina Faso,1993,2,21.59437908870268,3920
Burkina Faso,1993,3,24.10486255577891,3223
Burkina Faso,1993,4,26.403509988653227,2623
Burkina Faso,1993,5,28.77537957237758,2009
Burkina Faso,1993,6,31.18342916469798,1531
Burkina Faso,1993,7,33.2969017758778,1075
Burkina Faso,1993,8,35.392908164937666,718
Burkina Faso,1993,9,36.926623262447876,429
Burkina Faso,1993,10,38.4699192915551,208
Burkina Faso,1993,11,39.91536707631721,98
Burkina Faso,1993,12,39.6720643216985,33
Burkina Faso,1993,13,39.87169117769927,8
Burkina Faso,1993,14,42,1
Burkina Faso,1993,15,43,1
Burkina Faso,1998,1,19.169479231559443,4916
Burkina Faso,1998,2,21.681151709067343,4132
Burkina Faso,1998,3,24.254769828972226,3442
Burkina Faso,1998,4,26.72975409551687,2796
Burkina Faso,1998,5,29.15719778366295,2218
Burkina Faso,1998,6,31.41689128790639,1705
Burkina Faso,1998,7,33.51566267981125,1246
Burkina Faso,1998,8,35.3717632099902,801
Burkina Faso,1998,9,37.025850617115665,478
Burkina Faso,1998,10,38.172648923479144,244
Burkina Faso,1998,11,38.297605835517814,96
Burkina Faso,1998,12,39.54597323927765,46
Burkina Faso,1998,13,39.76219404814839,16
Burkina Faso,1998,14,42.82681599476007,8
Burkina Faso,1998,15,45.833333333333336,1
Burkina Faso,2003,1,19.38609960019947,9474
Burkina Faso,2003,2,22.086133236679963,7953
Burkina Faso,2003,3,24.74261060902314,6570
Burkina Faso,2003,4,27.2498175110855,5281
Burkina Faso,2003,5,29.709167018492785,4115
Burkina Faso,2003,6,32.06853523002718,3105
Burkina Faso,2003,7,34.16339637347659,2205
Burkina Faso,2003,8,35.93471327213216,1382
Burkina Faso,2003,9,37.66629773671492,791
Burkina Faso,2003,10,39.02861362480894,394
Burkina Faso,2003,11,40.03816483307834,160
Burkina Faso,2003,12,40.952253613446096,63
Burkina Faso,2003,13,41.574407201809755,18
Burkina Faso,2003,14,42.692183950652854,7
Burkina Faso,2003,15,39.583333333333336,2
Burkina Faso,2010,1,19.47739723527538,13247
Burkina Faso,2010,2,22.22795288976188,11181
Burkina Faso,2010,3,24.865518113149324,9143
Burkina Faso,2010,4,27.39322641045756,7242
Burkina Faso,2010,5,29.817990837607194,5528
Burkina Faso,2010,6,32.123412828165904,4068
Burkina Faso,2010,7,34.21165134986432,2673
Burkina Faso,2010,8,35.994647801992755,1599
Burkina Faso,2010,9,37.18206220076046,824
Burkina Faso,2010,10,38.321092120110656,404
Burkina Faso,2010,11,39.579041803198116,178
Burkina Faso,2010,12,39.18017873364886,56
Burkina Faso,2010,13,39.53424577983746,22
Burkina Faso,2010,14,38.14570955883101,7
Burkina Faso,2010,15,39.55802351338868,4
Burkina Faso,2010,16,41.583333333333336,1
Burkina Faso,2010,17,41.583333333333336,1
Burkina Faso,2021,1,19.925491362250966,12931
Burkina Faso,2021,2,23.010044776090197,10616
Burkina Faso,2021,3,25.919605825014617,8494
Burkina Faso,2021,4,28.63975868414945,6400
Burkina Faso,2021,5,31.029902184370048,4502
Burkina Faso,2021,6,33.22030462523165,2842
Burkina Faso,2021,7,34.99297834966001,1581
Burkina Faso,2021,8,36.50606283912556,813
Burkina Faso,2021,9,38.09595957271238,365
Burkina Faso,2021,10,39.29341789376959,136
Burkina Faso,2021,11,39.51463288076118,44
Burkina Faso,2021,12,39.76442479155656,16
Burkina Faso,2021,13,39.64600248993527,4
Burkina Faso,2021,14,35.166666666666664,1
Zambia,1992,1,18.40967075783194,5186
Zambia,1992,2,20.92159631049138,4112
Zambia,1992,3,23.228357209950904,3300
Zambia,1992,4,25.53515076429166,2624
Zambia,1992,5,27.83947483321899,2062
Zambia,1992,6,29.908501342970222,1584
Zambia,1992,7,32.006146866316634,1204
Zambia,1992,8,33.9536059391427,858
Zambia,1992,9,35.78597738322275,556
Zambia,1992,10,37.3589159698595,341
Zambia,1992,11,38.77609049499093,183
Zambia,1992,12,40.043682278303294,81
Zambia,1992,13,40.183728930218976,23
Zambia,1992,14,40.58173949238045,4
Zambia,1992,15,39.050182605691134,2
Zambia,1992,16,41.93320294302392,2
Zambia,1996,1,18.592092758967,5996
Zambia,1996,2,21.15390586494699,4768
Zambia,1996,3,23.497493443870482,3755
Zambia,1996,4,25.822637236960638,2940
Zambia,1996,5,28.00388177151352,2276
Zambia,1996,6,30.05894719765602,1714
Zambia,1996,7,32.027880663909265,1239
Zambia,1996,8,34.00841531633422,882
Zambia,1996,9,35.64338271096098,577
Zambia,1996,10,37.06108314808277,339
Zambia,1996,11,38.48709800723606,178
Zambia,1996,12,38.8526792295721,75
Zambia,1996,13,39.90216820439177,37
Zambia,1996,14,40.034756093905244,15
Zambia,1996,15,40.88659745651706,7
Zambia,1996,16,47.25,1
Zambia,2001,1,18.65787036566757,5831
Zambia,2001,2,21.260932804775038,4671
Zambia,2001,3,23.7378864204531,3683
Zambia,2001,4,26.12403294919941,2855
Zambia,2001,5,28.499439601836492,2179
Zambia,2001,6,30.768183355629485,1615
Zambia,2001,7,32.83836869668535,1161
Zambia,2001,8,34.81262381019051,800
Zambia,2001,9,36.32945575783652,483
Zambia,2001,10,37.654666866773645,286
Zambia,2001,11,39.060433785501964,141
Zambia,2001,12,40.243390816700874,61
Zambia,2001,13,40.59650693793111,23
Zambia,2001,14,41.619002536603624,12
Zambia,2001,15,42.278996312888566,4
Zambia,2007,1,19.01162721548302,5410
Zambia,2007,2,21.67883730442518,4376
Zambia,2007,3,24.221672061657866,3470
Zambia,2007,4,26.6455984214826,2648
Zambia,2007,5,29.102345351455153,1913
Zambia,2007,6,31.257744384712396,1354
Zambia,2007,7,33.35023721390799,933
Zambia,2007,8,35.30611941927839,599
Zambia,2007,9,37.06759718209177,354
Zambia,2007,10,38.260625279749796,178
Zambia,2007,11,39.19128185194879,88
Zambia,2007,12,40.62653440456996,35
Zambia,2007,13,41.30513366300408,4
Zambia,2007,14,42.19035634862289,3
Zambia,2007,15,44.333333333333336,1
Zambia,2013,1,19.106121999327318,12421
Zambia,2013,2,21.93265095921594,10056
Zambia,2013,3,24.545171062401664,7972
Zambia,2013,4,26.99135704779788,6113
Zambia,2013,5,29.322627363688195,4517
Zambia,2013,6,31.525602042217255,3214
Zambia,2013,7,33.550312878912635,2166
Zambia,2013,8,35.445156334436135,1324
Zambia,2013,9,37.208791840343956,768
Zambia,2013,10,38.699560676709,388
Zambia,2013,11,39.79296397549089,164
Zambia,2013,12,40.93239949652014,71
Zambia,2013,13,42.32600354377316,23
Zambia,2013,14,42.75356442179326,8
Zambia,2013,15,41.09414461180418,2
Zambia,2018,1,19.193987630398954,10296
Zambia,2018,2,22.17363920632875,8019
Zambia,2018,3,24.972074784070003,6214
Zambia,2018,4,27.57431833877181,4674
Zambia,2018,5,29.915652471716935,3411
Zambia,2018,6,32.107424748499454,2393
Zambia,2018,7,34.03739896508513,1552
Zambia,2018,8,35.764526615149876,925
Zambia,2018,9,36.93795167581351,499
Zambia,2018,10,38.69952744482995,272
Zambia,2018,11,39.35782402510669,118
Zambia,2018,12,40.0173910230175,49
Zambia,2018,13,41.35336787737114,19
Zambia,2018,14,42.22381902749215,5
